job_id,company,title,location,job_url,canonical_application_url,source,date_discovered,date_posted,date_updated,status,fit_score,fit_tier,role_family,seniority,key_requirements,matching_strengths,main_gaps,resume_variant,networking_priority,application_priority,last_checked,notes,full_description_hash,description_file,is_medical_false_positive,company_slug,source_id,stale_flag,last_verified,merged_from,opportunity_level,recommended_action,priority_v2,score_explanation,score_confidence,missing_info,override_reason,last_scored,ats_score,keyword_match_score,keyword_matched,keyword_missing,ats_issues,last_ats_check,review_flag,application_status,audit_verdict,audit_reasons,audit_date,application_ids,referral_contacts,referral_contact_urls,days_since_checked,attention_reasons
sports_engineer_artificial_intelligence_application_academy_4432049173,Sports +,Engineer Artificial Intelligence Application Academy,"Outdoors Katy, TX (",https://www.linkedin.com/jobs/view/4432049173/,https://www.linkedin.com/jobs/view/4432049173/,linkedin,2026-08-26,,,open,,,,,,,,,,,,linkedin cron sweep 2026-08-26 past-week/24h US guest-api+logged-in;,,,,sports,4432049173,,,,L3/L4 index-only,LOW_PRIORITY,27.3,fit=4.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;date_posted unknown;visa sponsorship unverified;description_file pointer empty
ml_scientist_scientist_ii_senior_4448190860,"ML Scientist,",Scientist II / Senior,"Data-Efficient Learning for Drug Discovery Lila Sciences Cambridge, MA (",https://www.linkedin.com/jobs/view/4448190860/,https://www.linkedin.com/jobs/view/4448190860/,linkedin,2026-08-26,,,open,,,,,,,,,,,,linkedin cron sweep 2026-08-26 past-week/24h US guest-api+logged-in;,,,,ml_scientist,4448190860,,,,L3/L4 index-only,LOW_PRIORITY,27.3,fit=4.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;date_posted unknown;visa sponsorship unverified;description_file pointer empty
software_engineer_senior_4448272137,"Software Engineer,",Senior,"Agentic AI NVIDIA Santa Clara, CA 318 company alumni work here",https://www.linkedin.com/jobs/view/4448272137/,https://www.linkedin.com/jobs/view/4448272137/,linkedin,2026-08-26,,,open,,,,,,,,,,,,linkedin cron sweep 2026-08-26 past-week/24h US guest-api+logged-in;,,,,software_engineer,4448272137,,,,L3/L4 index-only,LOW_PRIORITY,27.3,fit=4.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;date_posted unknown;visa sponsorship unverified;description_file pointer empty
,Autessa,"AI Solutions, Sales & Marketing Execution","Redmond, WA (On-site)",/jobs/view/4457140919/,/jobs/view/4457140919/,l2_recommended,2026-08-25,,,open,,,,,,,,,,,,l2_recommended; recommendation_rank=2; flags=thin_jd,,,,autessa,,,,,L3/L4 index-only,LOW_PRIORITY,23.3,fit=0.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,date_posted unknown; visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;date_posted unknown;visa sponsorship unverified;description_file pointer empty
cisco_ai_research_scientist_ii_full_time_united_sta_4457502830,Cisco,AI Research Scientist II (Full Time)- United States ENG/CPO/AISWP ETR,"San Francisco, CA",https://www.linkedin.com/jobs/view/4457502830/,https://www.linkedin.com/jobs/view/4457502830/,linkedin,2026-08-22,2026-08-21,2026-08-24,open,0,C,eval_inference,unknown,"agent, agentic, cyber, evaluation, fine-tuning, inference, llm, machine learning, post-training, python, pytorch, research, security",,,applied_research_v2,,high,2026-09-01,L1 security-AI sweep 2026-08-22; years_bar=2; security_domain=True [connections:3 @company: Sonam Verma (Strategic Talent Advisor (Hiri); Aditya Ramesh (ML @ Cisco); Ishaan Sathaye (SWE (MS @ Georgia Tech))],8612ad0868464345,tracking/job_descriptions/active/cisco__ai_research_scientist_ii_full_time_united_states_e__4457502830.md,,cisco,li_4457502830,,,,L3,OPTIMISTIC,67.9,"fit=12.0 research=7.09(+agentic,evaluation,experimentation,fine-tuning,inference optimization) tech=5.86 agentic=4.68(+agent framework,agentic,multi-agent) pt=1.85(+post-training) attainability=14.5['accepts_transferable'] advantage=4.4['security_ai_company', 'security_domain_relevance', 'existing_connection_or_referral'] company=6.0 strategy=6.0 referral=0.5 loc=3.0 urgency=2.0",medium,visa sponsorship unverified,,2026-09-06,56.7,27.8,agentic ai; data pipelines; docker; inference; machine learning; optimization; python; pytorch; vllm,golang; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving; deep learning,,2026-08-23,completed,,useful,,2026-08-26,,,,5,thin_jd;visa sponsorship unverified
scaleai_frontier_agents_engineer_applied_ai_4720573005,scale_ai,Frontier Agents Engineer (Applied AI),"San Francisco, CA; New York, NY",https://job-boards.greenhouse.io/scaleai/jobs/4720573005,https://job-boards.greenhouse.io/scaleai/jobs/4720573005,greenhouse,2026-08-21,2026-07-31,,open,81,B,agent_reasoning,mid,"Qualifications 4+ years of software engineering, machine learning, or applied AI experience. | Experience building production AI systems using LLMs. | Experience with modern AI tooling, including OpenAI, Claude, MCP, agent frameworks, vector databases, or retrieval systems. | Experience designing or evaluating AI systems using quantitative metrics. | Applied AI Experience building production AI agents or autonomous systems. | Experience designing evaluation frameworks for LLMs and agentic systems. | Experience with RAG, semantic search, knowledge graphs, customer intelligence systems, or structured knowledge representations. | Experience with fine-tuning, distillation, reinforcement learning, small language models, or model optimization.",agentic RAG systems (Fortinet); RAG pipelines (Fortinet); retrieval systems; Python; RL coursework + PPO/GRPO research (GT); PPO research (CAD); LLM evaluation work; benchmarking; agent systems (ATHENA supervisor-worker); multi-agent architecture (ATHENA); tool-use integration; Docker; Kubernetes,,agent_reasoning,medium,high,2026-09-04,,889076c423294ac2,tracking/job_descriptions/active/scaleai__Frontier_Agents_Engineer_Applied_AI__4720573005.md,false,scale_ai,gh_4720573005,,2026-08-23,,L3,OPTIMISTIC,62.1,"fit=10.0 research=11.45(+agentic,agents,benchmark,evaluation,experimentation) tech=1.8 agentic=5.71(+agent framework,agentic,multi-agent,tool use) pt=1.85(+grpo,reinforcement learning) attainability=12.0[] advantage=0.8['fortinet_adjacency'] company=6.0 strategy=6.0 referral=1.5 loc=3.0 urgency=2.0",medium,visa sponsorship unverified,,2026-09-06,47.8,13.0,docker; machine learning; optimization; ppo; python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems,,2026-08-23,,,useful,,2026-08-26,,,,2,thin_jd;visa sponsorship unverified
cloudflare_senior_machine_learning_engineer_4433121222,Cloudflare,Senior Machine Learning Engineer,"Austin, TX",https://www.linkedin.com/jobs/view/4433121222/,https://www.linkedin.com/jobs/view/4433121222/,linkedin,2026-08-22,2026-08-14,,open,0,C,eval_inference,senior,"agent, agentic, evaluation, fine-tuning, inference, llm, machine learning, python, pytorch, security, soc",,JD mentions PhD,,,high,2026-09-06,L1 security-AI sweep 2026-08-22; years_bar=3; security_domain=True [connections:3 @company: Kaushik Chatterjee (AI Inference); Dennis Molina (Software Engineer (GT MSCS)); Jeremy Fernandez (Software Engineer II (MSCS @ G)],d200ab7c6db4d7e9,tracking/job_descriptions/active/cloudflare__senior_machine_learning_engineer__4433121222.md,,cloudflare,li_4433121222,,,,L3,OPTIMISTIC,59.1,"fit=10.0 research=3.0(+agentic,agents,evaluation,fine-tuning,memory) tech=6.31 agentic=8.0(+agent framework,agentic,langchain,langgraph) pt=0.62(+data engine) attainability=13.0[] advantage=4.4['security_ai_company', 'security_domain_relevance', 'existing_connection_or_referral'] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=2.0",medium,visa sponsorship unverified,,2026-09-06,61.2,35.3,agentic ai; data pipelines; distributed systems; docker; fastapi; inference; langchain; langgraph; llm orchestration; machine learning,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; model serving; deep learning,,2026-08-23,,,useful,,2026-08-26,,,,0,thin_jd;visa sponsorship unverified
together_ai_research_engineer_large_scale_training_5199554007,together_ai,"Research Engineer, Large-Scale Training",San Francisco,https://job-boards.greenhouse.io/togetherai/jobs/5199554007,https://job-boards.greenhouse.io/togetherai/jobs/5199554007,greenhouse,2026-08-19,2026-07-30,,open,83,B,eval_inference,Mid-level,"Shaping, you will turn cutting-edge research on efficient foundation model training into robust, high-performance systems. | You will profile and optimize Together's training infrastructure, identify performance bottlenecks across the stack, and implement state-of-the-art techniques from both the research literature and our | You will rapidly bring newly released open-source models onto the Model. | Working closely with Research Scientists, you will also build the experimental infrastructure that accelerates research and enables validated ideas to be deployed reliably at scale. | Hands-on experience training or fine-tuning large neural networks in multi-GPU or multi-node environments. | Experience writing optimized NVIDIA GPU kernels using CUDA or Triton, or implementing communication collectives with technologies such as NCCL or NVSHMEM. | Experience with large-scale training frameworks such as FSDP, DeepSpeed, Megatron-LM, or custom distributed training systems. | Experience optimizi",PyTorch; Python; PPO research (CAD); LLM evaluation work; benchmarking,production LLM deployment at scale; publications at top venues; CUDA/GPU kernel work,applied_ml,medium,medium,2026-09-06,"[dedup:2026-08-22: merged 1 duplicate row(s) by source_id gh_5199554007] Recent posting (July 30). Training focus - candidate has gap in distributed training. | Rescored 2026-08-22: realigned to preferences.md v2 priorities (ml_training_arch, training-weighted) | audit 2026-08-26: borderline - Role type matches target (Research Engineer, LLM/post-training adjacent) and pay ($200k-$290k) clears threshold; no stated years-of-experience minimum; Core requirements emphasize large-scale distributed TRAINING (multi-GPU/multi-node fine-tuning, FSDP/DeepSpeed/Megatron, CUDA/Triton kernels, NCCL) while candidate profile evidences inference/serving (vLLM, ONNX edge), agentic systems, and eval harnesses — partial fit via transferable ML-systems/GPU/benchmarking skills",807f1ea6b9bc447b,tracking/job_descriptions/active/togetherai__Research_Engineer_Large_Scale_Training__5199554007.md,false,together_ai,gh_5199554007,,2026-08-23,togetherai_research_engineer_large_scale_training_5199554007,L3,OPTIMISTIC,58.7,"fit=10.0 research=6.14(+agentic,benchmark,evaluation,fine-tuning,memory) tech=5.86 agentic=1.56(+agentic) pt=2.46(+post-training,preference) attainability=13.0['no_years_bar', 'accepts_transferable'] advantage=1.2['security_domain_relevance'] company=6.0 strategy=6.0 referral=1.5 loc=3.0 urgency=2.0",medium,visa sponsorship unverified,,2026-09-06,48.9,14.8,cuda; machine learning; ppo; python; pytorch,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving,,2026-08-23,,,borderline,,2026-08-26,,,,0,thin_jd;visa sponsorship unverified
together_ai_research_engineer_post_training_5179372007,together_ai,"Research Engineer, Post-Training Inference",San Francisco,https://job-boards.greenhouse.io/togetherai/jobs/5179372007,https://job-boards.greenhouse.io/togetherai/jobs/5179372007,greenhouse,2026-08-19,2026-07-06,2026-08-24,open,92,A,post_training,Mid-level,"Shaping, you will develop a platform that enables users to customize open-source models with their own data. | Working across the training and inference stacks, you will build and improve our Fine-Tuning, Reinforcement. | You will collaborate closely with our product, research, and engineering teams to keep the API reliable, performant, and well integrated into the company's technical infrastructure. | Above all, you will help build the foundational layer of the open-source AI ecosystem, enabling developers around the world to efficiently create high-quality models tailored to their specific applica | Have 2+ years of experience building and deploying machine learning-based services in a production environment. | Have hands-on experience with modern inference engines, such as SGLang, vLLM, and TensorRT-LLM Are familiar with the latest methods for fine-tuning LLMs and other AI models. | Have a strong software engineering background in Python or Go Stay up to date with the latest advance",vLLM inference; Python; RL coursework + PPO/GRPO research (GT); PPO research (CAD); post-training research alignment; LLM evaluation work; Kubernetes,,RL_Post_Training,high,low,2026-09-04,[dedup:2026-08-22: merged 1 duplicate row(s) by source_id gh_5179372007] EXCELLENT fit - direct match to post-training + inference optimization research. Recent posting.,d660b43e7d097259,tracking/job_descriptions/active/togetherai__Research_Engineer_Post_Training_Inference__5179372007.md,false,together_ai,gh_5179372007,,2026-08-23,togetherai_research_engineer_post_training_inference_5179372007,L3,OPTIMISTIC,57.7,"fit=14.0 research=5.59(+alignment,evaluation,fine-tuning,grpo,inference optimization) tech=4.05 agentic=0.0(+) pt=4.31(+alignment,grpo,post-training,reinforcement learning) attainability=12.0[] advantage=1.2['security_domain_relevance'] company=6.0 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",medium,visa sponsorship unverified,,2026-09-06,53.4,22.3,cuda; go; inference; machine learning; optimization; ppo; python; vllm,golang; pytorch; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving,,2026-08-23,,,useful,,2026-08-26,,,,2,thin_jd;visa sponsorship unverified
mistral_ai_applied_scientist_research_engineer_emea_ash_2ed434c7,Mistral AI,"Applied Scientist/Research Engineer, EMEA",Paris,https://jobs.ashbyhq.com/mistral.ai/2ed434c7-2e1d-4acd-acb2-01edaa4a1208,https://jobs.ashbyhq.com/mistral.ai/2ed434c7-2e1d-4acd-acb2-01edaa4a1208,ashby,2026-08-23,2026-07-29,,open,0,,eval_inference,unknown,"Applied Scientist/Research Engineer on the Mistral AI research team, you will drive key research efforts and partner with clients to solve challenging problems in artificial intelligence. | Collaborating closely with internal and external teams in science, engineering, and product, you will play a central role in developing AI solutions with tangible results. | Track record of success through personal projects, professional projects or academia. | PhD / Master in a relevant field (Mathematics, Physics, Machine. | Research experience in agents, multimodal models, world models, robotics, diffusion models, cybersecurity, 3D understanding/generation, or time-series analysis..",RAG pipelines (Fortinet); retrieval systems; PyTorch; Python; PPO research (CAD); post-training research alignment; LLM evaluation work; agent systems (ATHENA supervisor-worker),production LLM deployment at scale; PhD-level research track record; publications at top venues,,,,2026-08-23,"lab deep-sweep 2026-08-23; board=ashby; us_location=check | audit 2026-08-26: borderline - Strong topical fit: post-training, evaluations, agents/retrieval pipelines map directly to candidate's agentic AI, eval-harness, and LLM serving background; MS satisfies the PhD/Master preference; no explicit years-of-experience minimum stated, so 4.5 yrs is acceptable",7133034df158e07f,tracking/job_descriptions/active/mistral_ai__applied_scientist_research_engineer_emea__2ed434c7-2e1d-4a.md,,mistral_ai,ashby_2ed434c7-2e1d-4acd-acb2-01edaa4a1208,,2026-08-23,,L4,STRETCH,53.4,"fit=12.0 research=5.73(+agentic,agents,alignment,evaluation,multimodal) tech=2.7 agentic=1.56(+agentic) pt=3.08(+alignment,post-training,preference) attainability=11.5['no_years_bar'] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=4.8 strategy=6.0 referral=0.5 loc=1.5 urgency=2.0",medium,visa sponsorship unverified,,2026-09-06,48.9,14.8,machine learning; ppo; python; pytorch; rag,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving,,2026-08-23,,,borderline,,2026-08-26,,,,14,thin_jd;visa sponsorship unverified
together_ai_senior_backend_engineer_inference_platform_4835763007,Together AI,"Senior Backend Engineer, Inference Platform",San Francisco,https://job-boards.greenhouse.io/togetherai/jobs/4835763007,https://job-boards.greenhouse.io/togetherai/jobs/4835763007,greenhouse,2026-08-22,2026-07-10,,open,,,eval_inference,,"5+ years of demonstrated experience building large-scale, fault-tolerant, distributed systems and API microservices.. | Strong background in designing, analyzing, and improving efficiency, scalability, and stability of complex systems.. | Experience working with the open source ecosystem around inference is highly valuable; familiarity with SGLang, vLLM, or NVIDIA Dynamo will be especially handy.. | Experience with Kubernetes or container orchestration is a strong plus.. | Familiarity with GPU software stacks (CUDA, Triton, NCCL) and HPC technologies (InfiniBand, NVLink, MPI) is a plus.. | Bachelor’s or Master’s degree in Computer.",RAG pipelines (Fortinet); vLLM inference; Python; DPO familiarity; PPO research (CAD); Kubernetes; distributed systems,production LLM deployment at scale; Kubernetes/cloud infra; CUDA/GPU kernel work,,,medium,2026-08-22,"Part B live discovery test 2026-08-22 (Greenhouse board togetherai) | audit 2026-08-26: borderline - Requires 5+ years large-scale distributed systems experience vs candidate's ~4.5 years; not explicitly softened with 'or equivalent' phrasing; Strong partial fit: candidate has direct vLLM experience (explicitly called 'highly valuable'), Golang/OpenSearch backend scaling, and LLM inference/serving background matching core responsibilities",14c0611a96f99459,tracking/job_descriptions/active/togetherai__Senior_Backend_Engineer_Inference_Platform__4835763007.md,false,together_ai,gh_4835763007,false,2026-08-23,,L4,STRETCH,53.2,"fit=10.0 research=2.73(+dpo,memory,multimodal,rag,research) tech=6.76 agentic=1.04(+orchestration) pt=1.23(+dpo) attainability=13.0['accepts_transferable'] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=6.4 strategy=5.5 referral=0.5 loc=3.0 urgency=1.0",medium,visa sponsorship unverified,,2026-09-06,54.5,24.1,cuda; distributed systems; inference; optimization; ppo; python; rag; vllm,golang; pytorch; transformers; onnx; opensearch; elasticsearch; hugging face; ray; model serving; machine learning,,2026-08-23,,,borderline,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified
tenex_ai_ai_ml_engineer_ii_4422770409,TENEX.AI,AI/ML Engineer II,"Sarasota, FL",https://www.linkedin.com/jobs/view/4422770409/,https://www.linkedin.com/jobs/view/4422770409/,linkedin,2026-08-22,2026-08-13,,open,0,C,eval_inference,unknown,"agent, agentic, cyber, detection, evaluation, fine-tuning, llm, python, security, threat",,,,,low,2026-08-22,L1 security-AI sweep 2026-08-22; years_bar=5; security_domain=True,823b17c5ab4bb3f7,tracking/job_descriptions/active/tenex_ai__ai_ml_engineer_ii__4422770409.md,,tenex_ai,li_4422770409,false,,,L4,STRETCH,51.9,"fit=10.0 research=3.82(+agentic,agents,alignment,evaluation,fine-tuning) tech=2.25 agentic=6.75(+agentic,langchain,langgraph,multi-agent) pt=0.62(+alignment) attainability=13.0['accepts_transferable'] advantage=1.2['security_domain_relevance'] company=4.8 strategy=5.5 referral=0.5 loc=1.5 urgency=2.0",medium,visa sponsorship unverified,,2026-09-06,47.8,13.0,distributed systems; docker; langchain; langgraph; python,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; model serving,,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified
